"","...1","Feature1","Feature2","W"
"1365",8927,"LKT__Unclassified","LKT__s__Erysipelotrichaceae_bacterium",0.00013487363384404
"1366",8948,"LKT__s__Ruminococcus_gnavus","LKT__s__Erysipelotrichaceae_bacterium",0.00027312519886629
"1367",8949,"LKT__s__Dorea_longicatena","LKT__s__Erysipelotrichaceae_bacterium",0.0003175868318403
"1368",8960,"LKT__s__Flavonifractor_plautii","LKT__s__Erysipelotrichaceae_bacterium",0.000264865759464
"1369",8964,"LKT__s__Blautia_hansenii","LKT__s__Erysipelotrichaceae_bacterium",0.00026275076566546
"1370",8976,"LKT__s__Ruminococcus_lactaris","LKT__s__Erysipelotrichaceae_bacterium",0.00010709558436456
"1371",8978,"LKT__s__Blautia_producta","LKT__s__Erysipelotrichaceae_bacterium",0.00031638874867859
"1372",8985,"LKT__s__Coprococcus_Unclassified","LKT__s__Erysipelotrichaceae_bacterium",0.00011409235501292
"1373",8989,"LKT__s__Clostridium_innocuum","LKT__s__Erysipelotrichaceae_bacterium",0.00029100808294765
"1374",9029,"LKT__s__Blautia_wexlerae","LKT__s__Dorea_Unclassified",0.00012520902789398
"1375",9038,"LKT__s__Ruminococcus_torques","LKT__s__Dorea_Unclassified",0.0003301391638776
"1376",9050,"LKT__s__Blautia_massiliensis","LKT__s__Dorea_Unclassified",0.00022466892000707
"1377",9067,"LKT__s__Enterocloster_bolteae","LKT__s__Dorea_Unclassified",0.00019278717329469
"1378",9072,"LKT__s__Coprococcus_catus","LKT__s__Dorea_Unclassified",0.00025795582047055
"1379",9078,"LKT__s__Eubacterium_ventriosum","LKT__s__Dorea_Unclassified",0.0001584597803836
"1380",9087,"LKT__s__Frisingicoccus_caecimuris","LKT__s__Dorea_Unclassified",0.0001249563628843
"1381",9128,"LKT__s__Gemmiger_formicilis","LKT__s__Eubacterium_ventriosum",0.00016120425220184
"1382",9131,"LKT__s__Anaerobutyricum_hallii","LKT__s__Eubacterium_ventriosum",0.0002362148111127
"1383",9135,"LKT__s__Eubacteriaceae_bacterium","LKT__s__Eubacterium_ventriosum",0.00012794520048582
"1384",9149,"LKT__s__Ruminococcus_lactaris","LKT__s__Eubacterium_ventriosum",0.0002510462035031
"1385",9187,"LKT__s__Bacteroides_uniformis","LKT__s__Anaerotruncus_massiliensis",0.00011100773223178
"1386",9188,"LKT__g__Bacteroides","LKT__s__Anaerotruncus_massiliensis",0.00013940269536091
"1387",9200,"LKT__s__Clostridiales_bacterium","LKT__s__Anaerotruncus_massiliensis",0.0003010677881611
"1388",9218,"LKT__s__Oscillibacter_Unclassified","LKT__s__Anaerotruncus_massiliensis",0.00010640430325875
"1389",9221,"LKT__s__Clostridium_leptum","LKT__s__Anaerotruncus_massiliensis",0.00025389624949955
"1390",9223,"LKT__s__Ruthenibacterium_lactatiformans","LKT__s__Anaerotruncus_massiliensis",0.00127778854975202
"1391",9247,"LKT__s__Intestinimonas_massiliensis","LKT__s__Anaerotruncus_massiliensis",0.00055084750874839
"1392",9250,"LKT__s__Intestinimonas_timonensis","LKT__s__Anaerotruncus_massiliensis",0.00022307448211257
"1393",9260,"LKT__c__Actinobacteria","LKT__s__Anaerotruncus_massiliensis",0.00029760761774647
"1394",9276,"LKT__f__Lachnospiraceae","LKT__s__Eubacterium_Unclassified",0.00012566345227261
"1395",9285,"LKT__s__Roseburia_intestinalis","LKT__s__Eubacterium_Unclassified",0.00010379218432852
"1396",9290,"LKT__s__Roseburia_inulinivorans","LKT__s__Eubacterium_Unclassified",0.0001153547184406
"1397",9357,"LKT__s__Bacteroides_intestinalis","LKT__s__Anaerotignum_lactatifermentans",0.0002762041221947
"1398",9374,"LKT__s__Eubacteriaceae_bacterium","LKT__s__Anaerotignum_lactatifermentans",0.00041737647361009
"1399",9393,"LKT__s__Clostridium_phoceensis","LKT__s__Anaerotignum_lactatifermentans",0.00017255902578509
"1400",9409,"LKT__s__Harryflintia_acetispora","LKT__s__Anaerotignum_lactatifermentans",0.00014704735920495
"1401",9411,"LKT__s__Enterocloster_asparagiformis","LKT__s__Anaerotignum_lactatifermentans",0.00011191368063899
"1402",9414,"LKT__s__Lachnoclostridium_phocaeense","LKT__s__Anaerotignum_lactatifermentans",0.00010195146738609
"1403",9416,"LKT__s__Enterocloster_aldensis","LKT__s__Anaerotignum_lactatifermentans",0.00012940417696199
"1404",9443,"LKT__s__Blautia_wexlerae","LKT__s__Pseudoflavonifractor_Unclassified",0.00011205439264858
"1405",9467,"LKT__g__Parabacteroides","LKT__s__Pseudoflavonifractor_Unclassified",0.0002289171257059
"1406",9477,"LKT__f__Enterobacteriaceae","LKT__s__Pseudoflavonifractor_Unclassified",0.00029890194319663
"1407",9485,"LKT__s__Clostridium_scindens","LKT__s__Pseudoflavonifractor_Unclassified",0.0001127743750912
"1408",9495,"LKT__p__Proteobacteria","LKT__s__Pseudoflavonifractor_Unclassified",0.00017238350182605
"1409",9499,"LKT__s__Intestinimonas_timonensis","LKT__s__Pseudoflavonifractor_Unclassified",0.00011594535898711
"1410",9506,"LKT__s__Lachnoclostridium_phocaeense","LKT__s__Pseudoflavonifractor_Unclassified",0.00012872481784039
"1411",9512,"LKT__s__Marvinbryantia_formatexigens","LKT__s__Pseudoflavonifractor_Unclassified",0.0003197748434739
"1412",9513,"LKT__s__Bacteroides_vulgatus","LKT__g__Prevotella",0.00014484007497479
"1413",9527,"LKT__s__Clostridium_Unclassified","LKT__g__Prevotella",0.00010627814557345
"1414",9532,"LKT__s__Parabacteroides_merdae","LKT__g__Prevotella",0.0001803691603085
"1415",9534,"LKT__s__Cyclospora_cayetanensis","LKT__g__Prevotella",0.0006256854622961
"1416",9548,"LKT__s__Odoribacter_splanchnicus","LKT__g__Prevotella",0.0001029523371444
"1417",9553,"LKT__s__Bacteroides_plebeius","LKT__g__Prevotella",0.00033969252963749
"1418",9611,"LKT__s__Parabacteroides_distasonis","LKT__s__Coprococcus_eutactus",0.0001778875061705
"1419",9624,"LKT__k__Bacteria","LKT__s__Coprococcus_eutactus",0.00060369079426213
"1420",9646,"LKT__f__Clostridiaceae","LKT__s__Coprococcus_eutactus",0.00011933780669335
"1421",9655,"LKT__s__Coprococcus_Unclassified","LKT__s__Coprococcus_eutactus",0.00020233428463861
"1422",9660,"LKT__f__Oscillospiraceae","LKT__s__Coprococcus_eutactus",0.00018107267376769
"1423",9667,"LKT__g__Bacillus","LKT__s__Coprococcus_eutactus",0.00010187093360478
"1424",9674,"LKT__g__Coprococcus","LKT__s__Coprococcus_eutactus",0.00041899248801297
"1425",9690,"LKT__s__Escherichia_coli","LKT__p__Proteobacteria",0.0006857977163271
"1426",9703,"LKT__s__Ruminococcus_flavefaciens","LKT__p__Proteobacteria",0.00010886086924569
"1427",9708,"LKT__s__Clostridiaceae_bacterium","LKT__p__Proteobacteria",0.00014417393000444
"1428",9710,"LKT__s__Parabacteroides_Unclassified","LKT__p__Proteobacteria",0.0001637057656576
"1429",9733,"LKT__s__Clostridioides_difficile","LKT__p__Proteobacteria",0.0001166559012956
"1430",9749,"LKT__s__Pseudoflavonifractor_Unclassified","LKT__p__Proteobacteria",0.00018904126041202
"1431",9767,"LKT__s__Anaerofustis_stercorihominis","LKT__p__Proteobacteria",0.00011833878028831
"1432",9779,"LKT__s__Bacteroides_stercoris","LKT__s__Intestinimonas_massiliensis",0.00021711514892419
"1433",9794,"LKT__s__Alistipes_finegoldii","LKT__s__Intestinimonas_massiliensis",0.00014685690711942
"1434",9804,"LKT__s__Clostridiaceae_bacterium","LKT__s__Intestinimonas_massiliensis",0.0001527427630692
"1435",9825,"LKT__s__Blautia_producta","LKT__s__Intestinimonas_massiliensis",0.000184247891175
"1436",9837,"LKT__s__Intestinimonas_butyriciproducens","LKT__s__Intestinimonas_massiliensis",0.00025202531509559
"1437",9840,"LKT__s__Anaerotruncus_massiliensis","LKT__s__Intestinimonas_massiliensis",0.0002007519324252
"1438",9848,"LKT__s__Frisingicoccus_caecimuris","LKT__s__Intestinimonas_massiliensis",0.00015326516040377
"1439",9854,"LKT__s__Butyricicoccus_pullicaecorum","LKT__s__Intestinimonas_massiliensis",0.0004262627006678
"1440",9860,"LKT__s__Bacillus_Unclassified","LKT__s__Intestinimonas_massiliensis",0.00010110428745002
"1441",9861,"LKT__s__Enterocloster_aldensis","LKT__s__Intestinimonas_massiliensis",0.00018233229852416
"1442",9886,"LKT__s__Blautia_obeum","LKT__g__Roseburia",0.0001198166829319
"1443",9896,"LKT__s__Roseburia_faecis","LKT__g__Roseburia",0.00034797762188019
"1444",9898,"LKT__p__Firmicutes","LKT__g__Roseburia",0.0002042161424004
"1445",9907,"LKT__s__Parabacteroides_Unclassified","LKT__g__Roseburia",0.00015858911560324
"1446",9910,"LKT__s__Oscillibacter_Unclassified","LKT__g__Roseburia",0.00015861177982856
"1447",9913,"LKT__s__Roseburia_hominis","LKT__g__Roseburia",0.00013546556765445
"1448",9959,"LKT__s__Paenibacillus_Unclassified","LKT__g__Roseburia",0.0001605703635498
"1449",9984,"LKT__s__Alistipes_finegoldii","LKT__f__Oscillospiraceae",0.0001239088112963
"1450",9990,"LKT__s__Roseburia_faecis","LKT__f__Oscillospiraceae",0.00010797968024468
"1451",9993,"LKT__s__Roseburia_intestinalis","LKT__f__Oscillospiraceae",0.00013389636838109
"1452",9997,"LKT__s__Eubacterium_siraeum","LKT__f__Oscillospiraceae",0.00010857958966317
"1453",10022,"LKT__s__Clostridium_phoceensis","LKT__f__Oscillospiraceae",0.00017592437174695
"1454",10036,"LKT__g__Roseburia","LKT__f__Oscillospiraceae",0.00020978954675633
"1455",10073,"LKT__s__Bacteroides_xylanisolvens","LKT__s__Dysosmobacter_welbionis",0.0004311669954718
"1456",10091,"LKT__s__Parabacteroides_Unclassified","LKT__s__Dysosmobacter_welbionis",0.0001909283318486
"1457",10117,"LKT__s__Enterocloster_bolteae","LKT__s__Dysosmobacter_welbionis",0.0005231017408419
"1458",10146,"LKT__s__Enterocloster_lavalensis","LKT__s__Dysosmobacter_welbionis",0.00010925811487445
"1459",10187,"LKT__s__Firmicutes_bacterium","LKT__s__Intestinimonas_timonensis",0.00022133432337843
"1460",10188,"LKT__s__Eubacterium_siraeum","LKT__s__Intestinimonas_timonensis",0.00010925752153084
"1461",10196,"LKT__f__Ruminococcaceae","LKT__s__Intestinimonas_timonensis",0.00014853531964895
"1462",10199,"LKT__s__Roseburia_hominis","LKT__s__Intestinimonas_timonensis",0.00023206628783313
"1463",10201,"LKT__s__Dorea_formicigenerans","LKT__s__Intestinimonas_timonensis",0.00011650212654734
"1464",10207,"LKT__s__Subdoligranulum_Unclassified","LKT__s__Intestinimonas_timonensis",0.0001237945409867
"1465",10210,"LKT__s__Ruminococcus_lactaris","LKT__s__Intestinimonas_timonensis",0.00024920327745067
"1466",10221,"LKT__s__Intestinimonas_butyriciproducens","LKT__s__Intestinimonas_timonensis",0.00017001997974386
"1467",10228,"LKT__s__Pseudoflavonifractor_Unclassified","LKT__s__Intestinimonas_timonensis",0.00012639287940155
"1468",10239,"LKT__s__Enterocloster_asparagiformis","LKT__s__Intestinimonas_timonensis",0.00023328455005465
"1469",10242,"LKT__s__Bacillus_Unclassified","LKT__s__Intestinimonas_timonensis",0.00011418707107519
"1470",10245,"LKT__s__Agathobaculum_desmolans","LKT__s__Intestinimonas_timonensis",0.00026978405269335
"1471",10261,"LKT__s__Alistipes_putredinis","LKT__f__Eubacteriaceae",0.00012681880628149
"1472",10262,"LKT__s__Clostridium_Unclassified","LKT__f__Eubacteriaceae",0.00010376365473291
"1473",10278,"LKT__s__Ruminococcus_flavefaciens","LKT__f__Eubacteriaceae",0.00013692714943769
"1474",10287,"LKT__f__Ruminococcaceae","LKT__f__Eubacteriaceae",0.00016085145484004
"1475",10316,"LKT__s__Pseudoflavonifractor_Unclassified","LKT__f__Eubacteriaceae",0.0001200746142567
"1476",10321,"LKT__s__Intestinimonas_timonensis","LKT__f__Eubacteriaceae",0.00012656308410011
"1477",10335,"LKT__g__Bacteroides","LKT__s__Frisingicoccus_caecimuris",0.00011848619562735
"1478",10349,"LKT__s__Clostridiales_bacterium","LKT__s__Frisingicoccus_caecimuris",0.00014280836078697
"1479",10364,"LKT__s__Flavonifractor_plautii","LKT__s__Frisingicoccus_caecimuris",0.00015280069344832
"1480",10369,"LKT__s__Blautia_hansenii","LKT__s__Frisingicoccus_caecimuris",0.00016347150830071
"1481",10375,"LKT__s__Ruthenibacterium_lactatiformans","LKT__s__Frisingicoccus_caecimuris",0.0004020168979281
"1482",10381,"LKT__s__Eisenbergiella_massiliensis","LKT__s__Frisingicoccus_caecimuris",0.00088073580468679
"1483",10392,"LKT__f__Erysipelotrichaceae","LKT__s__Frisingicoccus_caecimuris",0.00018778806736386
"1484",10402,"LKT__s__Intestinimonas_massiliensis","LKT__s__Frisingicoccus_caecimuris",0.00029309312648121
"1485",10408,"LKT__s__Butyricicoccus_pullicaecorum","LKT__s__Frisingicoccus_caecimuris",0.000269663638417
"1486",10434,"LKT__s__Parabacteroides_merdae","LKT__s__Angelakisella_massiliensis",0.00025932651323211
"1487",10445,"LKT__s__Bacteroides_faecis","LKT__s__Angelakisella_massiliensis",0.00010553425186722
"1488",10481,"LKT__s__Clostridium_innocuum","LKT__s__Angelakisella_massiliensis",0.00022561235205775
"1489",10498,"LKT__g__Butyricicoccus","LKT__s__Angelakisella_massiliensis",0.0001952958444372
"1490",10502,"LKT__c__Actinobacteria","LKT__s__Angelakisella_massiliensis",0.0001029652978419
"1491",10505,"LKT__s__Bacillus_Unclassified","LKT__s__Angelakisella_massiliensis",0.0001370885260519
"1492",10511,"LKT__s__Paenibacillus_Unclassified","LKT__s__Angelakisella_massiliensis",0.0002921033914367
"1493",10522,"LKT__s__Lachnospiraceae_bacterium","LKT__s__Enterococcus_faecium",0.00011199728426459
"1494",10523,"LKT__s__Parabacteroides_distasonis","LKT__s__Enterococcus_faecium",0.0001321595325671
"1495",10564,"LKT__s__Coprococcus_Unclassified","LKT__s__Enterococcus_faecium",0.00043843982401115
"1496",10599,"LKT__o__Clostridiales","LKT__s__Harryflintia_acetispora",0.0001149152465218
"1497",10607,"LKT__f__Lachnospiraceae","LKT__s__Harryflintia_acetispora",0.00010801176476163
"1498",10624,"LKT__s__Eubacteriaceae_bacterium","LKT__s__Harryflintia_acetispora",0.00012510689476479
"1499",10628,"LKT__s__Oscillibacter_Unclassified","LKT__s__Harryflintia_acetispora",0.00013308714806806
"1500",10634,"LKT__s__Clostridium_leptum","LKT__s__Harryflintia_acetispora",0.00024800154176595
"1501",10639,"LKT__s__Ruthenibacterium_lactatiformans","LKT__s__Harryflintia_acetispora",0.0001863045814936
"1502",10656,"LKT__s__Anaerotruncus_massiliensis","LKT__s__Harryflintia_acetispora",0.0002268001760353
"1503",10664,"LKT__s__Butyricicoccus_pullicaecorum","LKT__s__Harryflintia_acetispora",0.00014825777802801
"1504",10682,"LKT__s__Bacteroides_cellulosilyticus","LKT__s__Butyrivibrio_Unclassified",0.00018458140548037
"1505",10688,"LKT__f__Lachnospiraceae","LKT__s__Butyrivibrio_Unclassified",0.0001642582283169
"1506",10714,"LKT__s__Dorea_formicigenerans","LKT__s__Butyrivibrio_Unclassified",0.00017023033050025
"1507",10754,"LKT__s__Anaerofustis_stercorihominis","LKT__s__Butyrivibrio_Unclassified",0.00013061363192104
"1508",10758,"LKT__s__Marvinbryantia_formatexigens","LKT__s__Butyrivibrio_Unclassified",0.0001276981912593
"1509",10759,"LKT__Unclassified","LKT__g__Butyricicoccus",0.00010249482354393
"1510",10773,"LKT__s__Alistipes_putredinis","LKT__g__Butyricicoccus",0.00012462931103235
"1511",10804,"LKT__g__Parabacteroides","LKT__g__Butyricicoccus",0.00013754679751123
"1512",10813,"LKT__f__Rikenellaceae","LKT__g__Butyricicoccus",0.00010574797741895
"1513",10816,"LKT__g__Faecalibacterium","LKT__g__Butyricicoccus",0.00010800389803962
"1514",10827,"LKT__s__Coprococcus_eutactus","LKT__g__Butyricicoccus",0.0001545789343915
"1515",10849,"LKT__s__Bacteroides_Unclassified","LKT__s__Butyricicoccus_pullicaecorum",0.00015745098114501
"1516",10867,"LKT__k__Bacteria","LKT__s__Butyricicoccus_pullicaecorum",0.00028821861751963
"1517",10898,"LKT__s__Hungatella_hathewayi","LKT__s__Butyricicoccus_pullicaecorum",0.00012023880206869
"1518",10927,"LKT__s__Anaerofustis_stercorihominis","LKT__s__Butyricicoccus_pullicaecorum",0.00025487265025559
"1519",10934,"LKT__g__Bacteroides","LKT__s__Enterocloster_asparagiformis",0.0001201248029458
"1520",10969,"LKT__s__Blautia_massiliensis","LKT__s__Enterocloster_asparagiformis",0.00016202338259608
"1521",10972,"LKT__s__Blautia_hansenii","LKT__s__Enterocloster_asparagiformis",0.00031862204285047
"1522",10980,"LKT__s__Sellimonas_intestinalis","LKT__s__Enterocloster_asparagiformis",0.00013065676560096
"1523",11010,"LKT__s__Cuneatibacter_caecimuris","LKT__s__Enterocloster_asparagiformis",0.00011019461406973
"1524",11020,"LKT__s__Lachnospiraceae_bacterium","LKT__g__Bacillus",0.00014702321249947
"1525",11023,"LKT__s__Clostridium_Unclassified","LKT__g__Bacillus",0.00013008368809343
"1526",11034,"LKT__s__Ruminococcus_flavefaciens","LKT__g__Bacillus",0.00012031756257629
"1527",11042,"LKT__s__Odoribacter_splanchnicus","LKT__g__Bacillus",0.00014054557225471
"1528",11079,"LKT__d__Eukaryota","LKT__g__Bacillus",0.00021058945533482
"1529",11081,"LKT__s__Bacillus_Unclassified","LKT__g__Bacillus",0.00212146416239691
"1530",11138,"LKT__s__Blautia_producta","LKT__s__Enterocloster_lavalensis",0.0002757876827214
"1531",11147,"LKT__s__Dorea_Unclassified","LKT__s__Enterocloster_lavalensis",0.00011932325398339
"1532",11161,"LKT__s__Enterocloster_aldensis","LKT__s__Enterocloster_lavalensis",0.00017287044123206
"1533",11170,"LKT__s__Eubacterium_rectale","LKT__c__Actinobacteria",0.00012171283869054
"1534",11188,"LKT__s__Ruminococcus_flavefaciens","LKT__c__Actinobacteria",0.0005683227274635
"1535",11204,"LKT__g__Parabacteroides","LKT__c__Actinobacteria",0.00012876588085653
"1536",11234,"LKT__s__Coprococcus_eutactus","LKT__c__Actinobacteria",0.0007091881765785
"1537",11238,"LKT__s__Dysosmobacter_welbionis","LKT__c__Actinobacteria",0.00014508614124399
"1538",11248,"LKT__d__Eukaryota","LKT__c__Actinobacteria",0.00011938106639937
"1539",11249,"LKT__s__Lachnoclostridium_phocaeense","LKT__c__Actinobacteria",0.00021665441323172
"1540",11285,"LKT__p__Firmicutes","LKT__d__Eukaryota",0.00010536128947897
"1541",11328,"LKT__p__Proteobacteria","LKT__d__Eukaryota",0.00010585070435036
"1542",11350,"LKT__Unclassified","LKT__s__Lachnoclostridium_phocaeense",0.00016879199779443
"1543",11358,"LKT__s__Bacteroides_thetaiotaomicron","LKT__s__Lachnoclostridium_phocaeense",0.00013960533263014
"1544",11360,"LKT__s__Lachnospiraceae_bacterium","LKT__s__Lachnoclostridium_phocaeense",0.00014880113403988
"1545",11462,"LKT__s__Alistipes_putredinis","LKT__s__Bacillus_Unclassified",0.00013094023870133
"1546",11507,"LKT__s__Anaerotruncus_colihominis","LKT__s__Bacillus_Unclassified",0.00015701183424446
"1547",11548,"LKT__s__Escherichia_coli","LKT__s__Phocea_massiliensis",0.00031240023566823
"1548",11557,"LKT__s__Bacteroides_fragilis","LKT__s__Phocea_massiliensis",0.00022166384273591
"1549",11562,"LKT__s__Ruminococcus_gnavus","LKT__s__Phocea_massiliensis",0.00011813474743992
"1550",11608,"LKT__s__Enterocloster_lavalensis","LKT__s__Phocea_massiliensis",0.00013226874448275
"1551",11626,"LKT__s__Clostridium_Unclassified","LKT__s__Enterocloster_aldensis",0.00013803140102734
"1552",11647,"LKT__s__Blautia_hansenii","LKT__s__Enterocloster_aldensis",0.00019734415064759
"1553",11665,"LKT__s__Tyzzerella_nexilis","LKT__s__Enterocloster_aldensis",0.00010721937031273
"1554",11668,"LKT__s__Anaerotignum_lactatifermentans","LKT__s__Enterocloster_aldensis",0.00013842732962129
"1555",11679,"LKT__s__Enterocloster_lavalensis","LKT__s__Enterocloster_aldensis",0.0001356757285039
"1556",11708,"LKT__s__Eubacteriaceae_bacterium","LKT__s__Anaerofustis_stercorihominis",0.00013349930418877
"1557",11717,"LKT__s__Roseburia_hominis","LKT__s__Anaerofustis_stercorihominis",0.00010006930346431
"1558",11824,"LKT__s__Coprococcus_Unclassified","LKT__g__Coprococcus",0.0005109966627494
"1559",11848,"LKT__g__Veillonella","LKT__g__Coprococcus",0.00028435370437122
"1560",11852,"LKT__s__Faecalibacterium_prausnitzii","LKT__s__Agathobaculum_desmolans",0.00010652147464638
"1561",11869,"LKT__k__Bacteria","LKT__s__Agathobaculum_desmolans",0.00013126142380238
"1562",11900,"LKT__g__Faecalibacterium","LKT__s__Agathobaculum_desmolans",0.00012373908640136
"1563",11904,"LKT__s__Clostridium_scindens","LKT__s__Agathobaculum_desmolans",0.00015307459729392
"1564",11907,"LKT__s__Intestinimonas_butyriciproducens","LKT__s__Agathobaculum_desmolans",0.000143136875429
"1565",11934,"LKT__s__Bacteroides_ovatus","LKT__g__Veillonella",0.00010873486857248
"1566",11973,"LKT__f__Enterobacteriaceae","LKT__g__Veillonella",0.00050976857330701
"1567",11981,"LKT__s__Streptococcus_Unclassified","LKT__g__Veillonella",0.0008891151269981
"1568",12012,"LKT__s__Ruminococcus_Unclassified","LKT__o__Bacillales",0.00010373732114608
"1569",12031,"LKT__s__Dorea_longicatena","LKT__o__Bacillales",0.00024450538996788
"1570",12043,"LKT__s__Odoribacter_splanchnicus","LKT__o__Bacillales",0.00012289648872862
"1571",12051,"LKT__s__Bacteroides_finegoldii","LKT__o__Bacillales",0.00011963690157543
"1572",12090,"LKT__g__Bacillus","LKT__o__Bacillales",0.0001602596795237
"1573",12100,"LKT__s__Marvinbryantia_formatexigens","LKT__o__Bacillales",0.0001362383206974
"1574",12224,"LKT__s__Eubacterium_siraeum","LKT__s__Cuneatibacter_caecimuris",0.00017507435260233
"1575",12231,"LKT__f__Ruminococcaceae","LKT__s__Cuneatibacter_caecimuris",0.00010324072247574
"1576",12270,"LKT__p__Proteobacteria","LKT__s__Cuneatibacter_caecimuris",0.00015229892810853
"1577",12278,"LKT__s__Angelakisella_massiliensis","LKT__s__Cuneatibacter_caecimuris",0.00020010115818466
"1578",12290,"LKT__s__Enterocloster_aldensis","LKT__s__Cuneatibacter_caecimuris",0.00011048230280918
